"set","n","rule","tau","viol_anchor","viol_pair","sensitivity","harm","pool_size","mc_se_viol","feasible"
"Set2_LogNormal",200,"CLUST_tau",3.995902,0.0120416666666667,0.0120416666666667,0.592777777777788,0.0962346451349835,2.79316666666667,0.00070405565980715,TRUE
"Set2_LogNormal",200,"CLUST_tau",10.9900545,0.000416666666666667,0.000416666666666667,0.786214285714223,2.62980425172775,5.21416666666667,0.000131734115986766,TRUE
"Set2_LogNormal",200,"CLUST_tau",15.1983745,0.000208333333333333,0.000375,0.686392857142824,5.31547601393567,6.65108333333333,9.31597934008093e-05,TRUE
"Set2_LogNormal",200,"CLUST_tau",18.8697106,0,0,0.634871212121394,7.879930742566,7.98358333333333,0,TRUE
"Set2_LogNormal",400,"ANCHOR_tau",3.995902,0.00658333333333333,0.00658333333333333,0.865027777777781,0.0526127125651469,3.6025,0.000522015048296644,TRUE
"Set2_LogNormal",400,"ANCHOR_tau",10.9900545,0.0367916666666667,0.0367916666666667,0.990222222222209,5.6561176170101,6.647,0.0012151481379266,TRUE
"Set2_LogNormal",400,"ANCHOR_tau",15.1983745,0.286583333333333,0.617291666666667,0.924970779220747,13.0706350605045,9.2035,0.00291871351789398,FALSE
"Set2_LogNormal",400,"ANCHOR_tau",18.8697106,0,0,0.982037878787871,15.5790224232678,11.8024166666667,0,TRUE
"Set2_LogNormal",400,"CLUST_tau",3.995902,0.000416666666666667,0.000416666666666667,0.801972222222222,0.00332991851678145,3.4065,0.000131734115986766,TRUE
"Set2_LogNormal",400,"CLUST_tau",10.9900545,0,0,0.910607142857149,4.08114813416656,6.04191666666667,0,TRUE
"Set2_LogNormal",400,"CLUST_tau",15.1983745,0.000333333333333333,5e-04,0.688467532467501,5.33300655748797,6.66933333333333,0.000117831486705631,TRUE
"Set2_LogNormal",400,"CLUST_tau",18.8697106,0,0,0.786424242424368,11.0760950116929,9.65066666666667,0,TRUE
"Set3_Mixture",25,"ANCHOR_tau",0.633921,0,0,0.000138888888888889,0,1.00041666666667,0,TRUE
"Set3_Mixture",25,"ANCHOR_tau",2.1432095,0.0385833333333333,0.0385833333333333,0.209412698412709,0.399440989732738,2.01666666666667,0.00124322597373095,TRUE
"Set3_Mixture",25,"ANCHOR_tau",3.227243,0.20075,0.325375,0.42421212121211,1.85504392304266,4.76741666666667,0.00258561273766329,FALSE
"Set3_Mixture",25,"ANCHOR_tau",3.95129535,0,0,0.563159090909081,2.77363657459153,7.19475,0,TRUE
"Set3_Mixture",25,"CLUST_tau",0.633921,0,0,0.000138888888888889,0,1.00041666666667,0,TRUE
"Set3_Mixture",25,"CLUST_tau",2.1432095,0.0147916666666667,0.0147916666666667,0.153888888888909,0.255674184834092,1.7045,0.00077923234831598,TRUE
"Set3_Mixture",25,"CLUST_tau",3.227243,0.031625,0.037625,0.226402597402599,0.768657400679612,2.8585,0.00112961754912522,TRUE
"Set3_Mixture",25,"CLUST_tau",3.95129535,0,0,0.246946969696919,1.18113385472962,3.71641666666667,0,TRUE
"Set3_Mixture",50,"ANCHOR_tau",0.633921,0,0,0.00119444444444444,0,1.00358333333333,0,TRUE
"Set3_Mixture",50,"ANCHOR_tau",2.1432095,0.02375,0.02375,0.452972222222205,0.630349769137417,3.35916666666667,0.00098289405795674,TRUE
"Set3_Mixture",50,"ANCHOR_tau",3.227243,0.235625,0.427416666666667,0.650982683982718,2.21981641622179,6.74808333333333,0.00273941796871008,FALSE
"Set3_Mixture",50,"ANCHOR_tau",3.95129535,0,0,0.775946969696896,3.07735979043164,9.53541666666667,0,TRUE
"Set3_Mixture",50,"CLUST_tau",0.633921,0,0,0.00119444444444444,0,1.00358333333333,0,TRUE
"Set3_Mixture",50,"CLUST_tau",2.1432095,0.00245833333333333,0.00245833333333333,0.300119047619064,0.365954532612175,2.43158333333333,0.000319654105411586,TRUE
"Set3_Mixture",50,"CLUST_tau",3.227243,0.00845833333333333,0.01075,0.373544372294358,0.74850980444635,4.0395,0.000591142605840431,TRUE
"Set3_Mixture",50,"CLUST_tau",3.95129535,0,0,0.382257575757575,1.09395107660739,5.20483333333333,0,TRUE
"Set3_Mixture",100,"ANCHOR_tau",0.633921,0.000333333333333333,0.000333333333333333,0.0155555555555554,0.000422614037651567,1.047,0.000117831486705631,TRUE
"Set3_Mixture",100,"ANCHOR_tau",2.1432095,0.009125,0.009125,0.71956746031749,0.782701655131871,4.93475,0.000613790625776956,TRUE
"Set3_Mixture",100,"ANCHOR_tau",3.227243,0.254416666666667,0.493416666666667,0.800141774891773,2.43355694207436,8.04941666666667,0.00281135218347631,FALSE
"Set3_Mixture",100,"ANCHOR_tau",3.95129535,0,0,0.907886363636303,3.22147849959482,10.98675,0,TRUE
"Set3_Mixture",100,"CLUST_tau",0.633921,0.000333333333333333,0.000333333333333333,0.0141388888888888,0.000422614037651567,1.04275,0.000117831486705631,TRUE
